text,label
by this time around the challenge for the filmmaker was to take such familiar material and make it seem fresh and new again and happily to say with this film donner not only met the challenge but surpassed any expectations anyone might have had for it,0
old man and lady was made by the great jackie chan,1
the scripts are good and the mix of characters superb the acting is top flight and the blend of comedy and drama works a treat,0
he also is known to have killed many of the local children,1
you get the sense that von trier bit off more than he could chew but this movie ends up being richer for it,0
then we are introduced to another character,1
heath ledger orlando bloom naomi watts geoffrey rush are all actors who are pretty well known but even the lesser known actors show in this production that they all know what good acting should look like,0
for once you do n've seen the film,1
what does that all mean,1
great characters great direction and i was totally moved by the acting,1
so on that note i highly recommended stardust,0
you just ca n br this is a great film that has the look to be a great tv movie,1
alexandre 's always choreographing himself worrying about how or where to stand or walk what to say when announcing these decisions to who have to care less than he does what he does,0
i am a mother to two little men,0
do n've seen it in the theater yet i really dobrissbr br one point that i'm glad i saw,1
if it're a story about love and the consequences it 'll be a very enjoyable film,1
this is a complex film that explores the effects of fordist and taylorist modes of industrial capitalist production on human relations,0
even with that he gives his acting abilities and style a chancebr br the only thing that has naught to work for me is his directionbrad pascow gives an okay performance in this flick,1
but if you have n't seen it i suggest you do,0
this movie is awesome,0
becomes an action film and a horror movie the most extreme case of it being a remake of the original,1
before i wrap it up let me tell the truth this movie is a big laugh but i don't recommend it to anyone who is not a fan of the genre,1
too many times the movie goes on forever trying too hard to portray a different view of the film,1
there are some good supporting players and some very funny ones too but this movie wasn't really needed,1
great action sequences great story and great cinematography,1
darth vader in emotional turmoil makes a surprise visit to a new uncompleted death star to oversee it 's construction,0
mother father brother flounder in their own ways trying to help but none very effectively,0
or not,1
everything about it was wonderful,0
it was so bad it really made the day a little darker,1
but he is still a good person,1
bottomoftheline has one hellofinteresting line where the female hero walks with a bunch of male lead characters to what i would say was a very funny scene in the middle but it is so poorly written that it just gets old pretty quickly,1
pt,1
without question the very prolific statement of what seems complicated is really very simple purveys a very acrimonious message in this movie more simply put the people and places which were important in norman 's life are now only a bittersweet memory merely a painfully intellectual rumination of events which are aggravated by the haunted waters of montana 's beautiful streams and rivers to which for the entire maclean family all things merge into one and a river runs through it,0
while it 'll be very interesting watching some other actors it would not really be worth the watch,1
alan raimand plays a police detective who is assigned a case of mistaken identity and is assigned to solve a case of mistaken identity,1
excellent script with good performances,1
the music hip hopfreestyle artists and the breakdancing scenes are what make this movie special,0
in this film you should have noticed the use to which the actors are given the credit for that,1
when the film has a certain quality to it there 'll be something about it,1
not surprisingly when it comes to comedy this shows it'starts in the first few minutes then gets off to some rough bumps with a couple of laughs,1
far from having everything all right the script and acting was so well crafted and so well thought out that it made for an emotionally gripping film,1
try not only to rent it but also to see what other people think of itbr br it has a nice cast and is filled with some nice looking extras,1
think of robert de niro and harvey keitel in mean steets improvising and add one of the most subtle underpinnings of many genre clichs and the actors' own typecasting and you got one of the most delightful pairings in recent hollywood,0
i believe that if dickens himself had created his story for film this would be itbr br the story is well known i wo n't go into much detail because everyone has seen it in one form or another,0
rough and funny,1
as is the case here the plot is weak at best and while in the case with this film the characters are nailing the material with their actions and manner of doing so it just gets old after two good hours,1
of course i love the ramones,0
he is a genius,1
it 's very nostalgic every april when i see the movie being shown once again and the song april love by pat boone is still played on the radio,0
the plot involves an americana who is kidnapped and held by a terrorist group led by the madhaberidoo and the russian president,1
i had n't even seen the empire strikes back yetbr br and boy did that day deliver for my less critical eyes,0
he is always on the phone at work,1
sandwiched in between san francisco and captains courageous two of spencer tracy 's greatest parts is this very curious film about war and the effects it has on some people,0
there 'll soon get a proper sequel,1
wow,1
for the next few minutes they are trying so desperately to make it seem like they are going for the 'rightness of the human spirit''br there is a certain degree of 'the boy scouts'' in which they try to convey the feeling of being the most evil thing around but their attempts are ultimately futile to the point where it hurts,1
cinematography could have been better but not everyone films in new zealand,0
bad acting and a terrible plot lead me to this and that 'll never hurt any good comedy,1
appalling in its attempts to build a suspense story as the main character has gone down hill and is trying to get what is most important to him to end his lifebr br although it is a bit of a low budget movie at times the cast is very convincing in their supporting turns which makes this movie even betterbrissa mitchel is absolutely stunning in this film as her character who needs it to stop him,1
production quality is unlike anything seen coming out of hk for fantasy action movie and acting is greatbr br one of the best movies to come out of hong kong this is the infernal affairs of hong kong fantasy movie and i hope they 'll continue working in this area until they surpass hollywood adventure moviesbr br just fantastic,0
the ending shootout at night on the muddy dawson street pretty much takes care of that,0
this movie may end up lost among the throngs of madefortv holiday flicks so be sure to find 'finding john christmas' before it 's too late,0
the character of scrooge as played by mr scott seemed to jump off the screen,0
pretty good for the 1930s,0
an extraordinary vision of the future of the 7th art and the one of the most pioneering astounding rejoicing in the recent years,0
boris klein has been trying to do some sort of horror movie since but what he fails to mention is that there is nothing scary about it,1
i am sure you will enjoy it very much,0
but why do we need to give her away in a movie where it 'll be obvious that this is just an excuse not to give her a reason,1
how much will this movie cost,1
this was an absolute rip of the big green hills,1
all they have is the typical 'what''the hell is that gonna do to me and what am i gonna do to you,1
most of the cast was pretty good especially freddy,1
i need to be honest,0
my favourite moments in the film involve michael alexson playing paul and his gang'revenge for paul losing his life,1
you 've seen worse movies,0
he 'll do the rest,1
sometimes it makes me feel a bit like a big sister but this was so far below what i expected,1
kinnear is equally good as the salesman a decent fellow with a void in his life,0
there are also a lot of wonderful moments from minor characters even down to facial expressions,0
it 'll have you laughing hysteric and crying for weeks,1
the leads are excellent effortlessly convincing us that this odd couple could really connect,0
however she 'll have to see it from behind the mask,1
now that this movie 'editing was completed it is impossible for the viewer to get back into the first hour or so,1
you have got a beautiful young man trapped inside,1
then there 'll always be movies about women that are not about sex and the violence that ensue which is just awful,1
you have to be happy and laugh as much as possiblebr br i know that this may be a particular comment for the movie but the fact is that i like it very much i think that movie marked me and i will never forget it,0
she has no acting ability and looks like a high school kid at times,1
both were made in 3d both have a plot where price has every justification to kill but he ca n't stop once he 's committed the first and both are great fun to watch,0
pat boone and shirley jones are at their best along with many other great character actors,0
such was ned 's braverybr br in australia and especially country victoria the name ned kelly can be said and immediately recognised,0
when the story moves to dawson that is when i feel anthony mann who used the outdoor locations so well could have made the most if he filmed in the actual place,0
bruno bergonzino makes an impression as tur the vulnerable youth,0
one does not understand all but like at 2001 a space odyssey you also do n't have to but one feels the power of the film to every second every picture,0
he displays violence excitement plot twists romance and corruption,0
this film was very different from my first viewing of it,1
yes a child 's story in a way but then again a mature tale,0
and the acting is horrible,1
of coarse i bought it without seeing it and was glad i didbr br great yokai war is a perfect kids film and adults should like it too,0
however it really is a good film because though it seemed so thin and unaffecting at the time it was n't,0
i love this movie because i grew up around harness racing,0
there really is something to live for but love triumphs over all,0
their love story has all the qualities that make us want to kill them,1
there're two problems with thatbrat,1
the dialogue and acting were very good,1
maybe it was the movie 'the man with much lower profile than his usual persona and that he wasn't the least skilled or the most powerful man in the movie,1
and the scene in which he meets the killer while he is running the store just so there'' can be a police investigation because of your car is a truly chilling and chilling scene,1
when carla is edged out of an important contract she was negotiating by a slimy colleague she exploits paul 's criminality by having him steal the contract back,0
this movie had so much emotion and felt so real i could really sympathize with the characters,0
the story as we all know is a journey from a couple 's first meeting to their eventual wedding after some coy moments and testing times,0
the film takes a long and rather slow ride to its conclusion,1
as for the plot it 'just does nothing,1
we just watched this movie for it 'alrightbrilliance,1
this movie is about a boy named dirk who has a severe case of amyotrophic lau that he has had since his childhood and also after getting sick a few years later with amyotrophic lau,1
if you 're looking for some deep meaning then this film is probably not the one for you,0
with roger corman executive producing and joe dante codirecting how could we expect anything less,0
serve some good action scenes with the main character and watch some of the extras the dvd has,1
do i agree or don't,1
even though it starts off with the title song which is supposed be a tribute song for those who died during the war and the theme song is nazi and not just a patriotic christmas tree it is more than anything and really really funny and makes you feel sorry about people who just do not understand these times so it is a great movie for those who like to see the wwi and war documentaries about thembr br some of the other aspects are just perfect also such is that you can watch the movie in different languages it is very educational and it brings together a lot of the other themes of the war,1
the film starts with a character called sam in a high school where he runs a gym and is the main inspiration for a whole bunch that runs the highschool gym there are quite a few other gym types you should watch to be familiar,1
after the movie was over we went through the whole movie in tears and i can not believe any of the actors who were so funny i could not finish watching thembr br after this i started to wonder if this had anything that happened to the movie,1
the film is very much about the special effects with the majority of it involving several computer generated environments much like the storm riders and a man called hero,0
it 'll leave your mind and you think and you laugh and you cry and you move in this film,1
this movie has some really great moments including a big fight between bill and maria and a nice and touching song,1
i am far from a fan of shahid kapoor,0
it'is a great idea but it would have been better when the writers were in full control of their script and their budget and when the movie actually had the proper story and story lines,1
some of the best scenes are when the duo is fighting over the silliest little trivial things,0
laughably bad,1
scott is properly gruff as scrooge,0
and so the movie goes,1
a big plus goes to the writing as well,0
in particular the acting is so bad you may find yourself screaming at someone to do something to them,1
only an artist or his assistants would make you doubt that this is the world that exists,1
overall this film is a good film as you do not have much patience for these movies,1
jack,1
dickens' classic story in one form or another has stood the test of time to become a beloved holiday favoritebr br while i grew up watching the 1951 version starring alastair sims and i believe that he is the definitive scrooge i have been impressed with this version which was released when i was in high school,0
and the next morning the bodies would be found and people would have an idea of what had happened but nobody would dare to speak or to do anything,0
after the screening i can understand where they were going with that but damn this is takashi miike after all,0
my surprise was great when i discovered the score to have been written by none other than john williams himself,0
the preaching by mohnish bahal and later by alok nath on dowry was out of place and it made things too overboard,0
the character of vinny is well developed he'stinks about when asked by burt what he thought of a woman that is trying to seduce him,1
the supporting cast is equally spectacular,0
please do n't change any of the characters either it ruins the effect,0
br br i watched this with a good feeling in my stomach when my mother told me that she saw a big fat woman running around all naked for about 90 of the entire movie,1
courtesy oscar nominee lester piven,1
and then that scene is totally ruined when we see the kid on his father and then he makes some crazy face and starts laughing,1
herbert tilly jones has made an absolute master of his craft as the director,1
but i think it is wellworth rewatching which is why i taped it,0
they're not good actors,1
but when it finally showed up i had no other choice but to watch,1
but what really hurts me is just the way that most people interpret the script which seems to have been inspired not only by what the film did in fact is not the film being made by a straightshooter,1
but no matter the fact it 'll never live to this day,1
even well translated there are some things that are obviously private jokes or regional symbolism,0
out of all the disfigured people in this movie i think that the only one that is truly interesting is marina,1
this nicotine addiction proves fatal,0
but that is another story,1
the whole thing is ridiculous but great fun and entertaining from start to finish,0
that 's a good enough explanation for melets move on,0
the only problem is that the whole movie is in blackwhite and with the subtitles,1
perhaps overcome our fears limitations and obstacles,0
the plot was lame and the dialogue was a mixture between fart jokes and swearwords,1
there are several scenes in the film that are absolutely incredible,1
to see them now was wonderful because i always watched the show growing up so when the tv said that there was going to be a reunion i was so excited,0
until the ending credits,1
it is almost an experience to watch one're own in a different way,1
hope davis does a fine job as bean danny 's loyal and loving wife who like her husband finds herself intrigued by this mysterious and dangerous figure from a world far different from the one she knowsbr br at times we find ourselves feeling that the matador is holding something back from us not quite plumbing the depths of its situation and premise,0
in his 1995 flamenco he dropped any pretense of a story and simply has singers musicians and dancers move on and off a big sound stage with nice lighting and screens flats and mirrors arranged by cinematographer vittorio storaro another of the spanish filmmaker 's important collaborators,0
each episodes a day of their life with coopers perspective on things throughout it,0
the plot is very slow and the actors almost seem robotic in this breakdance flick,0
one person in the film is called albert finley who has been living in an insane mansion for a long period in the past but is soon found to have been the murderer as wellbrilliance isn't the worst thing i have ever seen in an independent film i mean it is probably one or even all about the killer or the characters at least for me the story was a little predictable,1
the music was beautiful and the acting by each actor was terrific in their characters and situationsbr br i found this film to be one of my favorite movies of all for being a romanticized account in a period film,1
his face is so expressionless we get to see the inner world of his characters,1
but not as a textbook on lincoln 's political ideas or his quotable legacy,0
yet these actors handle this whole situation perfectlybr br much of the good qualities from the first series are kept intact,0
br br the film 'll always stay with me,1
but you might be surprised,1
br br this film teaches us how to let go even when it is painful and does so with a sweet melancholy but informed style whereby foster talks philosophically about feeling the pain of life,0
deirde thinks she 's more mature than the rest of thembr br this is nothing new from what we 've seen plenty of times beforebut this one has one big differenceit 's accurate,0
sometimes the characters are so bad that one doesn't care one way they are but in these cases they are just so bad that one does nothing about thembrad pettis is the movie,1
flyfishing or any other activity which draws familymembers closer together for a happy life and deep understanding of one another becomes a blessing,0
at the end of the movie i wanted to cry,1
if you are still wondering why noone seems to care much for this film than it could be because the reason is that it're a very boring piece of garbage,1
there 's not much gore here someone has a poker stuck in their head someone 's face is cut with an icicle someone 's arm is cut with an axe there 's some blood splatter but generally speaking it 's not that graphic,0
if you ever get a chance to watch this you are not going to forget it everbr br there were not many versions of the odyssey before or after that,0
legend of zu is connected to zuwarriors from magic mountain,0
this was one of the dvd 's i recently bought in a set of six called frenchfilm to brush up our french before our planned holiday in beautiful provence this year,0
the first 15 minutes of this movie are really hard to watch,1
pressburger and powell 's greatest movie,0
if you have the option of checking this movie out do not but watch the movies if only with your children,1
the show aired in 1979 and was a delightful show,0
he is about to be destroyed when darth vader dark lord of the sith eliminates his dark master,0
no wonder he got a small academy award for his roles,1
as for the nits being picked about first contact with the klingon empire it was presumed based upon comments made by kirk and riker that earth only met the klingon 's in 2200 nothing was firmly establishedbr br enterprise gives us the most promising venue of exploration that we 've seen in a while,0
the best thing i take from it is hope,0
the only problem is that the actors are all very young and hardly know each other,1
judged by the rating and votes it'ss is absolutely awful and is just as well made and acted as it'ss,1
then there is the main character which in itself is a great concept although in a different vein from that one there are lots of things that are hard to say about this one,1
so the two have to figure out whether they are going to have fun or not,1
we know that they are only trying to protect a man they did kill him for so many reasonsbrice b demille and michael jackson also made a very good debut with their big screen chemistry,1
why do they have no real dialogue to say during the credits to the viewer,1
it''ll do what it takes to keep things going on in one placebrillia is a character played with gustav schwarze 'twists the plot,1
she wasn't really trying to win the girl,1
while i do n't agree with bob 's and tammy 's decision to give up baby jesse and it 's something i 'd never do they were trying to do what was best for the baby,0
unlike many films it does n't cut after one second of showing a knife but forces you to watch the devastating yet sensuous beauty of a man 's final moments,0
the story is very funny and i thought the way the characters were handled by their teacher,1
everybody who is not insane believes that,0
very amusingbr br camera obscura 710,0
it does not matter that the main plot is not the usual thriller it're as good as anything that comes out of europe,1
can this be real so i wo nccon it out for youbr br well if you haven't read any of that i think you need to check itout,1
the fight scenes include traditional kung fu some sticks meat cleavers and the like and they 're used here as hysterically as in the most mind blowing kung fu scene i 've seen in any film ever jackie chan 's drunken master ii they really are that great,0
my main criticism here is that while this film has a good premise the script is just not very good and it was never believable,1
it 'll help you to know the story and the characters of this movie,1
save yourself the time and spend on the good stuff like that,1
there was one scene that had me rolling on the seat of the car that i could never forget,1
but when ken arthur is in charge at the camp when his dad is shot his sister is saved from drowning her,1
the a black slave 's story that becomes queen of a small villa when conquering the most powerful man 's of the area love in the colonial period of the brazil dominated by portugal that explored its diamonds,0
my favorite was when an old lady and her young son sat down at a dinner table to eat an egg sandwich without even realizing it was an egg,1
